date,fullPrice,discountedPrice,currency,title,url
2026-02-23T15:17:40.588Z,3959.1,3959.1,R$,"",https://www.mercadolivre.com.br/apple-iphone-15-128-gb-amarelo-distribuidor-autorizado/p/MLB1027172668#polycard_client=search-desktop&search_layout=grid&position=1&type=product&tracking_id=bad8e32e-0853-4b51-936a-9859700a0808&wid=MLB3583764605&sid=search
